prefcode,n03_007,cityname,building_count,building_types,avg_height,max_height,avg_levels,max_levels,total_building_area_ha,avg_building_area_ha,max_building_area_ha,height_count,levels_count,min_height_count,underground_count,ele_count,date_count,source_count,name_count,editor_count,prefecture_area_ha,building_coverage_percent
10,10525,伊勢崎市,115640,32,,,1.0,1.0,6552.9764,0.0567,9.8452,0,245,0,0,0,0,490,13300,45,78108.0,8.39
5,05464,潟上市,115175,12,41.15,59.8,3.0,4.0,2206.9985,0.0192,1.2401,50,50,0,0,100,25,100,2800,16,120959.0,1.82
36,36489,北島町,115008,9,,,,,1317.9484,0.0115,1.7368,0,0,0,0,0,0,0,1200,20,72142.0,1.83
6,06461,高畠町,114660,11,,,1.25,2.0,2750.4688,0.024,2.5282,0,140,0,0,0,0,0,4165,22,131439.0,2.09
34,34545,庄原市,114360,16,,,1.91,3.0,2385.559,0.0209,0.9881,0,4200,0,0,30,0,34440,3570,24,124649.0,1.91
8,08564,筑西市,114224,22,,,1.71,5.0,4407.3681,0.0386,2.9403,0,308,0,0,0,0,7568,5236,39,37199.0,11.85
47,47801,国頭村,114114,12,15.0,15.0,1.67,5.0,1846.3943,0.0162,0.4812,42,378,0,0,42,42,1260,1680,22,33440.0,5.52
31,31403,北栄町,113430,6,,,1.0,1.0,1534.5591,0.0135,0.8552,0,342,0,0,0,0,10526,95,86,76531.0,2.01
20,20602,王滝村,113344,1,,,,,1289.4194,0.0114,0.253,0,0,0,0,0,0,31416,847,14,97847.0,1.32
11,11465,伊奈町,113256,14,,,,,4392.0233,0.0388,1.3267,0,0,0,0,0,0,49896,2880,19,57789.0,7.6
13,13808,小笠原村,112953,7,,,1.0,1.0,1922.5389,0.017,0.3729,0,138,0,0,0,0,621,966,47,22553.0,8.52
14,14402,伊勢原市,112868,25,59.31,80.0,2.42,14.0,6513.0997,0.0577,1.6987,406,11252,0,232,0,1276,11542,11832,54,25393.0,25.65
29,29453,吉野町,112281,14,20.3,20.3,1.53,2.0,1499.2002,0.0134,0.4475,39,741,0,0,39,39,5421,3822,29,67238.0,2.23
46,46802,奄美市,111465,18,,,7.67,10.0,2633.2329,0.0236,0.7173,0,135,0,0,0,0,18585,13455,22,68292.0,3.86
36,36489,松茂町,110832,10,,,2.08,4.0,1907.4233,0.0172,1.2854,0,888,0,0,0,0,0,1512,15,72142.0,2.64
26,26465,和束町,110412,8,,,1.0,1.0,1492.0741,0.0135,0.3733,0,72,0,0,0,0,72,1116,22,61640.0,2.42
23,23801,高浜市,109760,6,,,,,2222.3921,0.0202,1.1246,0,0,0,0,0,0,0,1120,10,91832.0,2.42
18,18501,永平寺町,109123,12,,,1.5,3.0,1596.7486,0.0146,1.0587,0,102,0,0,0,0,1904,952,17,87243.0,1.83
26,26465,大山崎町,108864,17,3.0,3.0,2.38,5.0,1543.2821,0.0142,1.6585,36,6228,0,0,0,36,11520,2484,30,61640.0,2.5
39,39428,室戸市,107882,10,,,1.25,3.0,1272.698,0.0118,0.6912,0,136,0,0,0,0,442,1020,18,64228.0,1.98
30,30801,すさみ町,107818,7,,,1.0,1.0,1238.7078,0.0115,0.5137,0,62,0,0,0,0,62,93,12,102691.0,1.21
47,47801,うるま市,107730,15,7.88,25.0,2.86,9.0,4333.0144,0.0402,1.9004,714,2772,0,0,0,0,7896,5418,45,33440.0,12.96
35,35502,山陽小野田市,106381,18,6.92,20.0,1.87,5.0,2164.2607,0.0203,3.0409,114,285,0,0,0,0,25460,2679,37,102323.0,2.12
11,11465,吉見町,106128,7,,,2.75,5.0,3075.7416,0.029,4.3953,0,288,0,0,0,0,3600,864,20,57789.0,5.32
6,06461,上山市,106050,9,,,41.0,41.0,2501.1235,0.0236,2.5563,0,35,0,0,0,0,245,1855,25,131439.0,1.9
7,07564,伊達市,105905,11,,,1.76,2.0,2708.6194,0.0256,1.479,0,8909,0,0,0,0,8791,4130,37,123184.0,2.2
15,15586,新潟市江南区,105154,12,,,,,3460.3379,0.0329,2.9674,0,0,0,0,0,0,0,7289,19,117053.0,2.96
21,21604,下呂市,105042,11,,,1.81,4.0,1584.3282,0.0151,0.8787,0,3150,0,0,0,0,20328,3612,25,217761.0,0.73
23,23801,日進市,104580,25,7.51,27.0,1.98,6.0,4020.6382,0.0384,3.0612,8540,8330,0,0,8610,0,16380,11060,59,91832.0,4.38
40,40801,直方市,104244,5,,,1.0,1.0,2599.3751,0.0249,4.165,0,73,0,0,0,0,98842,730,14,48244.0,5.39
30,30801,橋本市,104191,20,,,2.42,10.0,1967.6352,0.0189,2.7935,0,6107,0,0,0,0,65348,4650,47,102691.0,1.92
30,30801,みなべ町,103478,7,,,,,1071.9111,0.0104,0.6595,0,0,0,0,0,0,899,124,9,102691.0,1.04
2,02450,南部町,102640,10,,,3.0,3.0,1948.1432,0.019,0.5594,0,40,0,0,0,0,0,1000,10,86420.0,2.25
28,28586,赤穂市,102606,17,8.67,16.0,2.31,7.0,3499.5533,0.0341,2.7993,147,784,0,0,196,0,49294,4508,25,69755.0,5.02
5,05464,藤里町,102550,10,,,,,1298.9853,0.0127,0.402,0,0,0,0,0,0,50,3225,5,120959.0,1.07
16,16343,滑川市,102315,9,,,2.09,4.0,2581.5647,0.0252,4.2268,0,1500,0,0,0,0,15,345,15,124176.0,2.08
12,12801,芝山町,102180,12,,,1.78,3.0,4256.3256,0.0417,1.7479,0,540,0,0,0,0,2820,1020,21,36816.0,11.56
30,30801,白浜町,101866,18,,,4.63,14.0,1689.1641,0.0166,2.9166,0,248,0,0,0,62,744,3720,28,102691.0,1.64
14,14402,二宮町,100282,12,,,,,1046.0454,0.0104,0.5228,0,0,0,0,0,58,3828,2204,34,25393.0,4.12
23,23801,豊明市,99540,18,7.5,29.8,1.85,8.0,5310.6801,0.0534,6.1515,11760,9590,0,0,11760,0,15820,29680,27,91832.0,5.78
20,20602,大鹿村,99407,23,2.25,3.0,1.63,3.0,1387.6831,0.014,0.2802,308,1232,0,0,77,0,0,5390,5,97847.0,1.42
40,40801,川崎町,99061,5,,,,,1533.7434,0.0155,0.9129,0,0,0,0,0,0,584,73,25,48244.0,3.18
17,17463,白山市,98743,31,,,2.11,7.0,5829.2445,0.059,14.2957,0,6517,0,0,0,19,418,7220,71,75492.0,7.72
2,02450,横浜町,98520,9,,,,,2387.9448,0.0242,2.2316,0,0,0,0,0,0,67000,560,8,86420.0,2.76
46,46802,霧島市,98235,20,,,2.08,7.0,4290.3887,0.0437,2.9758,0,2385,0,0,0,90,3780,9630,49,68292.0,6.28
10,10525,草津町,97720,21,15.0,15.0,2.75,9.0,1668.0769,0.0171,1.1601,105,2975,0,0,0,70,525,3570,22,78108.0,2.14
25,25443,甲賀市,97432,29,,,2.39,9.0,3592.3057,0.0369,5.5754,0,532,0,0,0,19,171,5871,58,69305.0,5.18
36,36489,上板町,97368,7,,,,,1285.9626,0.0132,0.8461,0,0,0,0,0,0,0,288,12,72142.0,1.78
46,46802,鹿屋市,97290,15,,,1.0,1.0,3644.7292,0.0375,1.7463,0,180,0,0,0,0,3555,5850,35,68292.0,5.34
27,27383,河南町,96840,5,9.8,9.8,1.17,2.0,1179.6953,0.0122,0.7915,72,864,0,0,0,0,2880,216,13,10963.0,10.76
28,28586,丹波篠山市,95795,18,,,2.23,3.0,2225.5377,0.0232,0.8498,0,1470,0,49,0,0,51352,5145,21,69755.0,3.19
36,36489,阿波市,95664,19,,,1.82,2.0,1815.9085,0.019,1.0258,0,264,0,0,0,0,2736,3312,35,72142.0,2.52
35,35502,周南市,95475,17,60.0,60.0,7.33,18.0,4315.8991,0.0452,2.7767,19,57,0,0,0,0,361,14896,50,102323.0,4.22
5,05464,八峰町,94950,12,,,2.0,4.0,1250.281,0.0132,0.5861,0,500,0,0,25,0,0,1425,14,120959.0,1.03
8,08564,東海村,94380,14,,,2.5,6.0,3709.0111,0.0393,1.375,0,352,0,0,44,0,10956,5764,32,37199.0,9.97
44,44462,宇佐市,94374,15,3.0,3.0,1.56,3.0,1701.1687,0.018,1.5287,18,162,0,0,0,0,504,1638,68,90314.0,1.88
21,21604,中津川市,93912,16,,,1.33,2.0,2379.7512,0.0253,2.4151,0,378,0,0,0,0,6510,3570,45,217761.0,1.09
9,09411,日光市,93625,34,18.83,34.46,2.39,9.0,3298.6059,0.0352,3.2416,50,575,0,0,0,100,4075,12325,111,144983.0,2.28
43,43531,相良村,92561,2,,,,,1499.2643,0.0162,0.3513,0,0,0,0,0,0,24598,2058,24,68382.0,2.19
29,29453,御所市,92430,13,,,1.27,2.0,1096.0506,0.0119,0.8855,0,429,0,0,78,0,18915,2379,27,67238.0,1.63
15,15586,阿賀町,91353,6,,,,,1563.7307,0.0171,0.9346,0,0,0,0,0,74,259,1517,17,117053.0,1.34
21,21604,羽島市,91266,24,,,7.75,12.0,2592.8005,0.0284,2.7808,0,168,0,0,0,0,20034,3654,33,217761.0,1.19
30,30801,かつらぎ町,90985,17,,,2.15,6.0,1543.72,0.017,1.9151,0,403,0,0,0,0,10726,2945,26,102691.0,1.5
30,30801,印南町,89962,7,,,,,1352.1504,0.015,0.5037,0,0,0,0,0,0,1953,31,6,102691.0,1.32
27,27383,泉南市,89424,15,,,1.56,3.0,5413.3381,0.0605,4.7417,0,648,0,0,0,0,144,4968,36,10963.0,49.38
36,36489,鳴門市,88584,25,,,1.89,15.0,1954.2387,0.0221,3.2007,0,20928,0,0,0,0,432,5064,58,72142.0,2.71
20,20602,平谷村,88550,4,,,1.0,1.0,874.6937,0.0099,0.299,0,77,0,0,77,0,77,1848,3,97847.0,0.89
7,07564,西郷村,88382,12,,,1.62,5.0,3365.3349,0.0381,4.0715,0,20886,0,0,0,0,46020,1475,18,123184.0,2.73
3,03524,西和賀町,88308,22,89.5,89.5,1.95,6.0,1844.2426,0.0209,2.7256,33,16005,0,33,0,0,3960,5742,19,125898.0,1.46
6,06461,米沢市,88130,11,,,2.17,3.0,2480.4063,0.0281,3.705,0,210,0,0,70,70,48545,4060,42,131439.0,1.89
33,33681,岡山市中区,87854,19,13.0,46.0,2.45,14.0,2164.1602,0.0246,3.4722,1674,5580,0,0,155,0,8370,5735,35,82853.0,2.61
40,40801,春日市,87819,15,,,2.23,7.0,4221.4582,0.0481,1.6409,0,2263,0,0,0,0,2044,7884,35,48244.0,8.75
7,07564,双葉町,87497,5,,,3.0,3.0,2532.4954,0.0289,2.6854,0,59,0,0,0,118,9676,531,48,123184.0,2.06
28,28586,佐用町,87220,14,,,1.97,3.0,2418.0158,0.0277,5.6523,0,1617,0,0,0,0,12446,1764,19,69755.0,3.47
41,41441,江北町,86880,14,,,1.59,8.0,1581.2278,0.0182,1.2245,0,3340,0,0,0,0,20,60,7,48760.0,3.24
23,23801,常滑市,85680,23,86.8,86.8,3.93,13.0,6705.2327,0.0783,8.9398,70,980,0,0,0,140,7210,7910,49,91832.0,7.3
38,38506,上島町,85600,8,,,3.38,5.0,1105.7581,0.0129,1.4743,0,160,0,0,0,0,920,360,8,58369.0,1.89
47,47801,沖縄市,85218,22,8.71,22.0,3.92,15.0,3944.289,0.0463,1.4896,294,6090,0,0,42,42,47670,5754,52,33440.0,11.8
33,33681,備前市,85002,20,8.8,26.0,2.0,8.0,1849.8174,0.0218,3.6546,465,1023,0,0,124,0,372,1643,22,82853.0,2.23
41,41441,上峰町,84700,8,,,2.5,11.0,1831.5381,0.0216,9.5719,0,200,0,0,0,0,460,280,41,48760.0,3.76
29,29453,葛城市,84552,12,,,2.63,5.0,1302.5613,0.0154,1.1722,0,741,0,0,0,0,27612,2730,23,67238.0,1.94
12,12801,印西市,84060,18,,,2.24,15.0,8644.8707,0.1028,3.977,0,6660,0,0,0,0,26460,4380,44,36816.0,23.48
21,21604,七宗町,83832,6,,,2.0,2.0,798.4083,0.0095,0.6673,0,252,0,0,0,0,39858,462,12,217761.0,0.37
2,02450,五所川原市,83360,19,,,2.51,10.0,2915.7419,0.035,2.5623,0,5040,0,0,0,0,3560,19560,30,86420.0,3.37
31,31403,湯梨浜町,83201,11,,,2.19,22.0,1362.6433,0.0164,0.8485,0,1292,0,0,0,0,21850,342,81,76531.0,1.78
2,02450,佐井村,83080,3,,,,,802.7318,0.0097,0.3488,0,0,0,0,0,0,67640,320,8,86420.0,0.93
36,36489,三好市,82944,17,,,3.67,7.0,1133.2549,0.0137,1.1909,0,72,0,0,24,0,1584,3504,47,72142.0,1.57
13,13808,あきる野市,82731,25,15.0,15.0,1.92,10.0,2933.0939,0.0355,1.4637,69,5451,0,0,0,0,12765,9936,43,22553.0,13.01
20,20602,富士見町,82467,11,5.98,11.1,1.09,2.0,2522.7654,0.0306,2.0007,693,847,462,77,154,0,16940,4158,29,97847.0,2.58
23,23801,碧南市,82250,11,2.98,2.98,1.55,2.0,1592.4668,0.0194,3.0867,140,770,0,0,140,70,13160,3430,22,91832.0,1.73
47,47801,名護市,82110,25,3.0,3.0,3.29,13.0,3684.675,0.0449,2.4723,42,5208,0,0,0,168,35700,8736,47,33440.0,11.02
12,12801,いすみ市,82080,8,,,1.0,1.0,1841.5714,0.0224,0.7641,0,360,0,0,0,0,660,600,21,36816.0,5.0
20,20602,山ノ内町,81851,13,,,2.06,11.0,2382.4464,0.0291,0.4395,0,38577,0,0,77,0,21175,8932,34,97847.0,2.43
31,31403,智頭町,81681,15,,,1.87,8.0,815.5736,0.01,0.3671,0,5586,0,0,19,38,32870,1729,14,76531.0,1.07
35,35502,萩市,81643,10,,,,,1165.9613,0.0143,3.6462,0,0,0,0,0,0,41477,1140,23,102323.0,1.14
31,31403,境港市,80902,21,43.0,43.0,2.23,12.0,1983.8742,0.0245,2.3693,19,2945,0,0,0,0,37240,1311,21,76531.0,2.59
39,39428,檮原町,80648,4,,,,,887.5355,0.011,0.7531,0,0,0,0,0,0,0,34,15,64228.0,1.38
35,35502,下関市,80047,29,62.21,153.0,1.91,10.0,2336.477,0.0292,2.7403,57,1786,0,0,0,38,21394,7581,58,102323.0,2.28
20,20602,東御市,79541,23,4.0,14.3,1.85,6.0,3420.459,0.043,1.2007,4851,19096,0,0,4774,0,1078,11011,25,97847.0,3.5
20,20602,飯山市,78309,19,,,2.16,5.0,2857.1105,0.0365,1.1111,0,9240,0,0,0,0,0,7392,22,97847.0,2.92
29,29453,十津川村,77922,7,,,,,1226.4374,0.0157,0.731,0,0,0,0,0,0,66183,702,26,67238.0,1.82
3,03524,野田村,77913,6,,,2.0,2.0,1033.1703,0.0133,0.5374,0,99,0,0,0,0,0,363,32,125898.0,0.82
36,36489,美馬市,77640,19,,,2.04,4.0,1244.9319,0.016,0.8635,0,1944,0,0,0,0,912,3192,24,72142.0,1.73
5,05464,上小阿仁村,77550,7,,,,,950.1287,0.0123,0.4526,0,0,0,0,0,0,0,1425,5,120959.0,0.79
25,25443,近江八幡市,77463,24,,,1.86,4.0,1826.8897,0.0236,2.9632,0,551,0,0,19,0,22781,6384,75,69305.0,2.64
3,03524,洋野町,77451,7,,,1.9,2.0,1838.2539,0.0237,0.4867,0,990,0,0,0,0,0,462,38,125898.0,1.46
43,43531,五木村,77077,2,,,,,767.2102,0.01,0.1642,0,0,0,0,0,0,0,49,3,68382.0,1.12
20,20602,大町市,76769,25,,,2.06,5.0,5461.411,0.0711,11.5487,0,1232,0,0,77,154,43890,5390,36,97847.0,5.58
47,47801,北谷町,76566,24,45.5,81.0,3.81,23.0,3250.8166,0.0425,1.4264,84,22008,0,0,42,42,23604,8358,28,33440.0,9.72
20,20602,佐久穂町,76538,16,4.79,18.9,,,1447.9353,0.0189,0.7402,19404,0,0,308,19404,0,15939,2772,17,97847.0,1.48
15,15586,阿賀野市,76109,11,,,,,2273.4302,0.0299,2.6741,0,0,0,0,0,0,296,4144,20,117053.0,1.94
2,02450,六戸町,75680,5,,,9.0,12.0,1651.338,0.0218,2.4142,0,80,0,0,0,0,480,480,12,86420.0,1.91
40,40801,北九州市門司区,75482,16,58.58,59.95,10.17,19.0,3878.3144,0.0514,1.664,146,438,0,0,0,0,16571,7154,38,48244.0,8.04
34,34545,大崎上島町,75450,4,,,,,1120.1855,0.0148,1.1528,0,0,0,0,0,0,30,60,44,124649.0,0.9
19,19443,南部町,75033,6,,,1.0,1.0,1502.0306,0.02,1.1181,0,27,0,0,0,0,1269,1647,14,60248.0,2.49
4,04606,七ヶ宿町,74841,1,,,1.0,1.0,1071.2577,0.0143,0.3336,0,39,0,0,0,0,429,156,8,80500.0,1.33
2,02450,外ヶ浜町,74680,24,,,1.17,2.0,914.9536,0.0123,0.2778,0,240,0,0,0,0,64920,1280,21,86420.0,1.06
17,17463,能美市,74442,18,,,2.06,4.0,3002.1701,0.0403,1.8058,0,1900,0,0,19,38,1311,8056,32,75492.0,3.98
33,33681,井原市,74431,10,12.23,16.5,1.5,2.0,1475.6477,0.0198,1.3581,186,124,0,0,186,0,961,1674,54,82853.0,1.78
13,13808,国立市,74382,16,3.0,5.0,3.74,15.0,3136.7775,0.0422,1.4426,207,13110,0,0,0,690,30153,9729,59,22553.0,13.91
40,40801,苅田町,74314,12,,,1.67,2.0,12602.8727,0.1696,13.3092,0,219,0,0,0,0,0,3285,19,48244.0,26.12
20,20602,根羽村,73997,4,,,,,1100.4555,0.0149,0.6344,0,0,0,0,0,0,0,1540,6,97847.0,1.12
19,19443,鳴沢村,73953,3,,,,,1161.1826,0.0157,0.7563,0,0,0,0,0,0,73035,270,10,60248.0,1.93
5,05464,羽後町,73550,9,,,,,1261.7119,0.0172,0.6645,0,0,0,0,0,0,0,2050,9,120959.0,1.04
7,07564,小野町,73396,1,,,2.0,2.0,1427.4914,0.0194,1.8869,0,59,0,0,0,0,0,177,15,123184.0,1.16
20,20602,阿南町,72380,8,,,,,1114.5055,0.0154,0.6419,0,0,0,0,0,0,0,2849,6,97847.0,1.14
2,02450,風間浦村,72320,14,,,,,757.0829,0.0105,0.3466,0,0,0,0,0,0,39600,3040,7,86420.0,0.88
32,32528,浜田市,72143,26,,,2.25,3.0,2232.6067,0.0309,1.3922,0,76,0,0,0,0,1064,6707,24,73319.0,3.05
18,18501,越前市,72097,22,11.67,15.0,2.62,8.0,2054.1166,0.0285,4.7335,51,1241,17,0,0,0,153,2686,35,87243.0,2.35
40,40801,古賀市,71978,11,,,2.88,10.0,4341.8718,0.0603,2.0104,0,2409,0,0,0,0,23214,3650,18,48244.0,9.0
19,19443,西桂町,71253,3,,,,,860.2154,0.0121,0.2252,0,0,0,0,0,0,71172,54,8,60248.0,1.43
34,34545,三次市,70740,16,,,2.0,5.0,2388.5073,0.0338,3.9712,0,900,0,0,0,0,7560,6630,28,124649.0,1.92
23,23801,南知多町,70700,9,,,,,2090.5261,0.0296,0.5216,0,0,0,0,0,0,1400,3570,16,91832.0,2.28
21,21604,関市,70518,17,,,2.15,5.0,2551.1061,0.0362,2.056,0,6216,0,0,0,0,126,6762,30,217761.0,1.17
40,40801,大野城市,70372,12,,,2.86,12.0,3648.436,0.0518,2.3724,0,11680,0,0,0,0,6132,10585,24,48244.0,7.56
29,29453,下北山村,70278,15,,,,,691.5494,0.0098,0.2134,0,0,0,0,0,0,68445,2340,13,67238.0,1.03
28,28586,西脇市,70217,19,,,2.12,4.0,2349.3626,0.0335,2.1823,0,1666,0,0,0,49,637,1911,15,69755.0,3.37
21,21604,揖斐川町,70056,16,,,2.0,2.0,1090.363,0.0156,1.1316,0,378,0,0,0,42,0,5502,24,217761.0,0.5
37,37406,三豊市,70040,21,,,1.71,3.0,1732.3288,0.0247,2.2778,0,238,0,0,0,0,119,5253,31,37554.0,4.61
35,35502,防府市,69958,16,658.5,658.5,,,4728.079,0.0676,10.8918,19,0,0,0,0,0,6004,3534,31,102323.0,4.62
10,10525,富岡市,69825,19,,,1.73,5.0,1753.9457,0.0251,3.9312,0,7630,0,0,0,0,16450,5845,27,78108.0,2.25
6,06461,大蔵村,69405,3,,,,,1011.3059,0.0146,0.3662,0,0,0,0,0,0,70,1225,10,131439.0,0.77
25,25443,野洲市,69388,17,,,8.0,15.0,982.886,0.0142,1.9344,0,76,0,0,0,0,1216,1558,32,69305.0,1.42
47,47801,伊平屋村,69132,4,,,,,772.8668,0.0112,0.2756,0,0,0,0,0,0,84,168,4,33440.0,2.31
13,13808,福生市,68655,13,,,4.0,8.0,3586.017,0.0522,2.4663,0,1035,0,0,0,0,9729,7383,31,22553.0,15.9
23,23801,美浜町,68110,12,,,3.5,5.0,3033.9456,0.0445,3.5219,0,280,0,0,0,0,2310,2100,17,91832.0,3.3
36,36489,美波町,68064,8,,,2.83,4.0,713.8061,0.0105,0.63,0,144,0,0,0,0,48,768,17,72142.0,0.99
3,03524,北上市,67353,21,,,2.0,7.0,3742.4361,0.0556,3.2433,0,1155,0,0,0,0,16104,11715,37,125898.0,2.97
43,43531,氷川町,67081,3,,,1.0,1.0,1265.2021,0.0189,0.6341,0,49,0,0,0,0,14504,147,44,68382.0,1.85
39,39428,東洋町,66946,11,12.98,21.5,3.5,5.0,668.9738,0.01,0.1702,238,68,0,0,238,34,34,850,8,64228.0,1.04
12,12801,酒々井町,66780,9,,,1.58,4.0,1974.0338,0.0296,1.3975,0,2400,0,0,0,0,45960,960,29,36816.0,5.36
15,15586,新潟市秋葉区,66674,12,,,,,1970.9912,0.0296,1.8032,0,0,0,0,0,37,740,5513,16,117053.0,1.68
40,40801,福岡市城南区,66649,17,12.5,35.0,4.65,16.0,3802.6461,0.0571,2.9933,657,1241,73,0,0,0,6351,26645,23,48244.0,7.88
19,19443,笛吹市,65502,19,,,2.04,3.0,1557.3445,0.0238,1.1952,0,2052,0,0,81,54,37017,2079,40,60248.0,2.58
15,15586,聖籠町,65416,12,,,2.0,2.0,1965.6982,0.03,2.6401,0,37,0,0,0,0,0,1369,15,117053.0,1.68
21,21604,瑞浪市,64890,15,,,1.8,6.0,1754.7695,0.027,0.9745,0,5712,0,0,0,0,84,9870,23,217761.0,0.81
42,42411,対馬市,64869,14,,,1.0,1.0,936.99,0.0144,0.7917,0,84,0,0,0,0,252,2688,44,70742.0,1.32
6,06461,山辺町,64785,4,,,1.0,1.0,1061.5716,0.0164,0.7659,0,35,0,0,0,0,35,490,10,131439.0,0.81
40,40801,広川町,64313,3,,,,,3313.2163,0.0515,1.6075,0,0,0,0,0,0,146,511,9,48244.0,6.87
12,12801,袖ケ浦市,63300,11,,,1.1,2.0,5685.5938,0.0898,4.0978,0,1260,0,0,0,0,4380,1500,30,36816.0,15.44
43,43531,天草市,63259,19,,,3.56,8.0,2998.5221,0.0474,1.0317,0,1323,0,0,0,0,0,15092,20,68382.0,4.38
20,20602,飯島町,63140,14,,,2.0,2.0,3581.5621,0.0567,1.949,0,77,0,0,77,0,0,12320,12,97847.0,3.66
39,39428,宿毛市,61982,11,,,,,965.6962,0.0156,0.5269,0,0,0,0,0,0,612,3264,23,64228.0,1.5
47,47801,南風原町,61950,18,14.67,17.0,3.69,14.0,2048.4657,0.0331,1.8785,126,6468,0,42,42,0,4368,4368,21,33440.0,6.13
41,41441,大町町,61860,15,,,1.72,4.0,1115.9331,0.018,2.4935,0,3020,0,0,0,20,20,40,6,48760.0,2.29
2,02450,六ヶ所村,61600,19,24.0,24.0,3.0,6.0,4661.1686,0.0757,6.5753,2000,160,0,40,0,0,200,2800,19,86420.0,5.39
15,15586,見附市,61309,9,,,3.0,4.0,1715.7175,0.028,2.3075,0,148,0,0,0,0,1813,2923,14,117053.0,1.47
24,24562,鳥羽市,61190,15,,,2.2,4.0,1090.0652,0.0178,1.0794,0,435,0,0,0,29,9425,2262,35,71118.0,1.53
20,20602,上松町,61061,3,,,,,1076.982,0.0176,1.138,0,0,0,0,0,0,0,308,6,97847.0,1.1
30,30801,高野町,60822,6,,,,,996.1398,0.0164,0.4581,0,0,0,0,0,0,1860,1519,27,102691.0,0.97
13,13808,昭島市,60582,20,,,5.38,10.0,5592.9809,0.0923,2.0319,0,2208,0,0,0,483,24081,10695,50,22553.0,24.8
29,29453,黒滝村,60216,2,,,,,561.7852,0.0093,0.264,0,0,0,0,0,0,0,39,3,67238.0,0.84
30,30801,海南市,60078,16,,,2.8,5.0,3058.0088,0.0509,3.0599,0,155,0,0,0,0,930,2914,37,102691.0,2.98
20,20602,下諏訪町,59906,15,5.73,8.7,1.87,4.0,1145.4992,0.0191,0.4747,3465,1155,0,0,3465,0,22715,6545,42,97847.0,1.17
32,32528,大田市,59850,15,,,2.43,9.0,1005.3053,0.0168,1.271,0,133,0,0,0,0,6802,1425,26,73319.0,1.37
39,39428,四万十町,59806,14,,,2.21,4.0,1152.136,0.0193,0.5186,0,476,0,0,0,0,544,1088,17,64228.0,1.79
12,12801,九十九里町,59220,7,13.45,13.45,2.2,5.0,1094.2933,0.0185,0.8558,60,300,0,0,0,0,180,1020,8,36816.0,2.97
14,14402,大井町,59102,9,23.13,72.0,4.0,17.0,1128.1502,0.0191,0.828,464,1044,0,0,0,116,174,2958,30,25393.0,4.44
23,23801,岩倉市,58590,11,40.5,48.0,8.27,17.0,2805.3117,0.0479,1.2426,140,770,0,0,0,0,15330,8190,21,91832.0,3.05
47,47801,南城市,58548,27,4.0,4.0,2.35,10.0,1560.2209,0.0266,1.5206,42,12642,0,0,42,0,3360,3234,28,33440.0,4.67
34,34545,三原市,58020,17,5.74,8.0,2.95,10.0,3159.1255,0.0544,4.8801,150,1290,0,0,150,0,16290,1230,37,124649.0,2.53
46,46802,伊仙町,57735,1,,,,,1004.3121,0.0174,0.5404,0,0,0,0,0,0,57735,0,1,68292.0,1.47
3,03524,岩泉町,57651,13,,,2.0,3.0,922.63,0.016,0.462,0,198,0,0,0,0,9174,1485,36,125898.0,0.73
3,03524,軽米町,57453,3,,,,,1262.812,0.022,0.5195,0,0,0,0,0,0,0,429,17,125898.0,1.0
12,12801,白井市,57300,11,,,8.44,16.0,2247.8423,0.0392,1.5551,0,540,0,0,0,0,16320,1080,29,36816.0,6.11
39,39428,佐川町,56950,4,,,,,676.1215,0.0119,0.4155,0,0,0,0,0,0,52938,1598,12,64228.0,1.05
16,16343,南砺市,56835,21,,,2.03,5.0,1345.8666,0.0237,2.2533,0,3780,0,0,0,0,29700,1440,41,124176.0,1.08
32,32528,安来市,56810,19,,,1.0,1.0,1655.2698,0.0291,4.7052,0,38,0,0,0,0,836,4712,25,73319.0,2.26
38,38506,久万高原町,56400,7,,,3.0,3.0,704.5708,0.0125,0.4204,0,40,0,0,0,0,1260,120,25,58369.0,1.21
13,13808,八丈町,56373,9,,,2.0,2.0,1233.8172,0.0219,0.294,0,138,0,0,0,0,2484,828,12,22553.0,5.47
33,33681,西粟倉村,56017,10,,,1.97,3.0,637.3414,0.0114,0.412,0,1147,0,0,0,0,341,62,13,82853.0,0.77
6,06461,大江町,55790,3,,,1.0,1.0,739.4331,0.0133,0.2472,0,35,0,0,0,0,70,245,5,131439.0,0.56
37,37406,さぬき市,55505,25,,,1.73,5.0,1453.5873,0.0262,5.3642,0,6086,0,0,0,17,136,1326,20,37554.0,3.87
19,19443,甲州市,55242,17,,,1.88,2.0,997.4016,0.0181,0.7527,0,432,0,0,0,0,43794,2781,36,60248.0,1.66
26,26465,綾部市,54900,19,,,2.0,3.0,1922.0789,0.035,1.3567,0,1440,0,0,0,36,17172,2556,24,61640.0,3.12
8,08564,つくばみらい市,54868,13,,,1.0,1.0,2847.5417,0.0519,5.2065,0,88,0,0,0,0,132,1716,26,37199.0,7.65
10,10525,渋川市,54460,21,,,2.24,8.0,2485.9227,0.0456,5.7015,0,11830,0,0,0,0,5075,4655,43,78108.0,3.18
34,34545,府中町,53700,7,,,2.5,4.0,1377.4585,0.0257,3.9258,0,60,0,0,0,30,13680,840,21,124649.0,1.11
28,28586,加東市,53557,13,5.81,22.2,1.63,12.0,2660.456,0.0497,4.2364,10094,5586,0,0,10094,0,14602,2891,25,69755.0,3.81
